Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment
23,5/11/2012,"1,321,914",0,52.9,3.947,138,4.125
23,5/18/2012,"1,332,952",0,58.42,3.899,138,4.125
23,5/25/2012,"1,552,935",0,66.43,3.85,138,4.125
23,6/1/2012,"1,476,144",0,66.22,3.798,138,4.125
23,6/8/2012,"1,568,049",0,56.82,3.746,138,4.125
23,6/15/2012,"1,543,668",0,64.73,3.683,138,4.125
23,6/22/2012,"1,522,043",0,71.82,3.629,138,4.125
23,6/29/2012,"1,451,782",0,64.23,3.577,138,4.125
23,7/6/2012,"1,545,370",0,70.86,3.538,138,4.156
23,7/13/2012,"1,384,922",0,69.19,3.561,138,4.156
23,7/20/2012,"1,381,339",0,71.13,3.61,138,4.156
23,7/27/2012,"1,322,932",0,69.31,3.701,138,4.156
23,8/3/2012,"1,416,926",0,71.51,3.698,138,4.156
23,8/10/2012,"1,436,312",0,71.12,3.772,138,4.156
23,8/17/2012,"1,510,131",0,69.97,3.84,138,4.156
23,8/24/2012,"1,702,221",0,64.63,3.874,138,4.156
23,8/31/2012,"1,577,469",0,68.34,3.884,138,4.156
23,9/7/2012,"1,427,162",1,66.74,3.921,138,4.156
23,9/14/2012,"1,279,042",0,61.37,3.988,139,4.156
23,9/21/2012,"1,338,628",0,56.8,4.056,139,4.156
23,9/28/2012,"1,319,035",0,53.71,4.018,139,4.156
23,10/5/2012,"1,464,617",0,56.65,4.027,139,4.145
23,10/12/2012,"1,412,925",0,48.1,4.029,139,4.145
23,10/19/2012,"1,363,156",0,47.89,4,139,4.145
23,10/26/2012,"1,347,455",0,50.56,3.917,139,4.145
24,2/5/2010,"1,388,726",0,22.43,2.954,132,8.326
24,2/12/2010,"1,414,107",1,25.94,2.94,132,8.326
24,2/19/2010,"1,385,362",0,31.05,2.909,132,8.326
24,2/26/2010,"1,158,723",0,33.98,2.91,132,8.326
24,3/5/2010,"1,412,387",0,36.73,2.919,132,8.326
24,3/12/2010,"1,309,340",0,42.31,2.938,132,8.326
24,3/19/2010,"1,222,511",0,46.09,2.96,132,8.326
24,3/26/2010,"1,258,312",0,48.87,2.963,132,8.326
24,4/2/2010,"1,478,321",0,45.22,2.957,132,8.211
24,4/9/2010,"1,379,580",0,62.06,2.992,132,8.211
24,4/16/2010,"1,268,267",0,51.08,3.01,132,8.211
24,4/23/2010,"1,264,117",0,51.07,3.021,132,8.211
24,4/30/2010,"1,259,877",0,51.48,3.042,132,8.211
24,5/7/2010,"1,409,705",0,66.65,3.095,132,8.211
24,5/14/2010,"1,346,783",0,51.31,3.112,132,8.211
24,5/21/2010,"1,283,483",0,60.44,3.096,132,8.211
24,5/28/2010,"1,473,868",0,69.59,3.046,132,8.211
24,6/4/2010,"1,566,669",0,71.99,3.006,132,8.211
24,6/11/2010,"1,375,458",0,64.84,2.972,132,8.211
24,6/18/2010,"1,354,168",0,67.17,2.942,132,8.211
24,6/25/2010,"1,399,074",0,74.9,2.958,132,8.211
24,7/2/2010,"1,563,388",0,71.12,2.958,133,8.117
24,7/9/2010,"1,665,503",0,79.05,2.94,133,8.117
24,7/16/2010,"1,418,697",0,76.56,2.933,133,8.117
24,7/23/2010,"1,333,740",0,75.27,2.924,133,8.117
24,7/30/2010,"1,387,518",0,75.91,2.932,133,8.117
24,8/6/2010,"1,442,819",0,74.54,2.942,133,8.117
24,8/13/2010,"1,384,244",0,74.17,2.923,133,8.117
24,8/20/2010,"1,375,308",0,72.17,2.913,133,8.117
24,8/27/2010,"1,350,059",0,67,2.885,133,8.117
24,9/3/2010,"1,366,382",0,73.52,2.86,133,8.117
24,9/10/2010,"1,474,499",1,67.11,2.837,133,8.117
24,9/17/2010,"1,273,295",0,60.31,2.846,133,8.117
24,9/24/2010,"1,169,413",0,64.3,2.837,133,8.117
24,10/1/2010,"1,215,273",0,66.88,2.84,133,8.275
24,10/8/2010,"1,361,945",0,54.82,2.903,133,8.275
24,10/15/2010,"1,300,807",0,52.83,2.999,133,8.275
24,10/22/2010,"1,234,875",0,48.69,3.049,133,8.275
24,10/29/2010,"1,244,926",0,57.29,3.055,133,8.275
24,11/5/2010,"1,285,358",0,42.2,3.049,133,8.275
24,11/12/2010,"1,312,877",0,41.76,3.065,133,8.275
24,11/19/2010,"1,277,151",0,45.63,3.138,133,8.275
24,11/26/2010,"1,779,277",1,41.92,3.186,133,8.275
24,12/3/2010,"1,413,303",0,37.08,3.2,133,8.275
24,12/10/2010,"1,593,013",0,27.11,3.255,133,8.275
24,12/17/2010,"1,663,526",0,27.99,3.301,133,8.275
24,12/24/2010,"2,386,016",0,27.74,3.309,133,8.275
24,12/31/2010,"1,208,600",1,25.9,3.336,133,8.275
24,1/7/2011,"1,178,642",0,30.72,3.351,133,8.252
24,1/14/2011,"1,167,740",0,22.41,3.367,133,8.252
24,1/21/2011,"1,107,170",0,23.69,3.391,133,8.252
24,1/28/2011,"1,126,921",0,17.91,3.402,133,8.252
24,2/4/2011,"1,225,182",0,23.83,3.4,133,8.252
24,2/11/2011,"1,341,241",1,26.51,3.416,133,8.252
24,2/18/2011,"1,360,150",0,34.04,3.42,133,8.252
24,2/25/2011,"1,235,121",0,26.09,3.452,133,8.252
24,3/4/2011,"1,346,995",0,31.36,3.605,134,8.252
24,3/11/2011,"1,253,219",0,39.51,3.752,134,8.252
24,3/18/2011,"1,168,397",0,43.39,3.796,134,8.252
24,3/25/2011,"1,158,693",0,36.88,3.789,134,8.252
24,4/1/2011,"1,163,803",0,35.73,3.811,134,8.212
24,4/8/2011,"1,273,670",0,44.7,3.895,134,8.212
24,4/15/2011,"1,245,577",0,52.36,3.981,134,8.212
24,4/22/2011,"1,372,485",0,46,4.061,134,8.212
24,4/29/2011,"1,197,761",0,60.48,4.117,134,8.212
24,5/6/2011,"1,339,630",0,55.75,4.192,135,8.212
24,5/13/2011,"1,311,950",0,58.49,4.211,135,8.212
24,5/20/2011,"1,234,282",0,59.84,4.202,135,8.212
24,5/27/2011,"1,311,154",0,65.74,4.134,135,8.212
24,6/3/2011,"1,554,838",0,73.12,4.069,135,8.212
24,6/10/2011,"1,373,842",0,70.02,4.025,135,8.212
24,6/17/2011,"1,320,359",0,64.34,3.989,135,8.212
24,6/24/2011,"1,304,851",0,68.88,3.964,135,8.212
24,7/1/2011,"1,445,597",0,70.27,3.916,135,8.358
24,7/8/2011,"1,567,340",0,72.56,3.886,136,8.358
24,7/15/2011,"1,356,939",0,74.43,3.915,136,8.358
24,7/22/2011,"1,357,672",0,79.29,3.972,136,8.358
24,7/29/2011,"1,310,973",0,74.84,4.004,136,8.358
24,8/5/2011,"1,417,617",0,74.64,4.02,136,8.358
24,8/12/2011,"1,402,818",0,72.52,3.995,136,8.358
24,8/19/2011,"1,352,040",0,69.93,3.942,136,8.358
24,8/26/2011,"1,402,372",0,69.94,3.906,136,8.358
24,9/2/2011,"1,196,105",0,68.14,3.879,136,8.358
24,9/9/2011,"1,527,455",1,68.32,3.93,136,8.358
24,9/16/2011,"1,227,536",0,65.56,3.937,136,8.358
24,9/23/2011,"1,232,376",0,60.61,3.899,136,8.358
24,9/30/2011,"1,246,243",0,68,3.858,136,8.358
24,10/7/2011,"1,405,914",0,53.87,3.775,136,8.454
24,10/14/2011,"1,333,315",0,60.21,3.744,137,8.454
24,10/21/2011,"1,283,563",0,56.6,3.757,137,8.454
24,10/28/2011,"1,307,143",0,48,3.757,136,8.454
24,11/4/2011,"1,385,860",0,39.87,3.738,136,8.454
24,11/11/2011,"1,425,079",0,46.78,3.719,136,8.454
24,11/18/2011,"1,297,536",0,48.17,3.717,136,8.454
24,11/25/2011,"1,761,236",1,41.83,3.689,136,8.454
24,12/2/2011,"1,335,647",0,47.21,3.666,136,8.454
24,12/9/2011,"1,529,616",0,42.3,3.627,137,8.454
24,12/16/2011,"1,624,994",0,36,3.611,137,8.454
24,12/23/2011,"2,168,344",0,36.93,3.587,137,8.454
24,12/30/2011,"1,363,973",1,33.45,3.566,137,8.454
24,1/6/2012,"1,251,582",0,32.86,3.585,137,8.659
24,1/13/2012,"1,155,594",0,36.5,3.666,137,8.659
24,1/20/2012,"1,151,994",0,25.73,3.705,137,8.659
24,1/27/2012,"1,057,290",0,31.92,3.737,137,8.659
24,2/3/2012,"1,249,697",0,38.61,3.796,137,8.659
24,2/10/2012,"1,403,461",1,33.82,3.826,137,8.659
24,2/17/2012,"1,326,370",0,33.92,3.874,137,8.659
24,2/24/2012,"1,303,233",0,37.35,3.917,137,8.659
24,3/2/2012,"1,213,994",0,35.36,3.983,137,8.659
24,3/9/2012,"1,325,836",0,41.5,4.021,138,8.659
24,3/16/2012,"1,239,299",0,48.68,4.021,138,8.659
24,3/23/2012,"1,221,724",0,59.51,4.054,138,8.659
24,3/30/2012,"1,230,106",0,47.28,4.098,138,8.659
24,4/6/2012,"1,524,734",0,45.25,4.143,138,8.983
24,4/13/2012,"1,285,784",0,48.65,4.187,138,8.983
24,4/20/2012,"1,208,654",0,61.05,4.17,138,8.983
24,4/27/2012,"1,194,335",0,49.26,4.163,138,8.983
24,5/4/2012,"1,306,552",0,52.14,4.124,138,8.983
24,5/11/2012,"1,355,392",0,58.7,4.055,138,8.983
24,5/18/2012,"1,298,810",0,63.1,4.029,138,8.983
24,5/25/2012,"1,407,898",0,65.79,3.979,138,8.983
24,6/1/2012,"1,467,722",0,71.79,3.915,138,8.983
24,6/8/2012,"1,406,313",0,59.93,3.871,138,8.983
24,6/15/2012,"1,364,446",0,68.28,3.786,138,8.983
24,6/22/2012,"1,434,710",0,72.29,3.722,138,8.983
24,6/29/2012,"1,428,870",0,70.4,3.667,138,8.983
24,7/6/2012,"1,645,098",0,77.18,3.646,138,8.953
24,7/13/2012,"1,405,476",0,75.36,3.689,138,8.953
24,7/20/2012,"1,394,299",0,76.42,3.732,138,8.953
24,7/27/2012,"1,307,339",0,73.62,3.82,138,8.953
24,8/3/2012,"1,440,374",0,73.26,3.819,138,8.953
24,8/10/2012,"1,497,055",0,75.53,3.863,138,8.953
24,8/17/2012,"1,397,971",0,72.87,3.963,138,8.953
24,8/24/2012,"1,303,727",0,68.13,3.997,138,8.953
24,8/31/2012,"1,344,559",0,71.18,4.026,138,8.953
24,9/7/2012,"1,477,135",1,72.81,4.076,138,8.953
24,9/14/2012,"1,242,910",0,64.28,4.088,139,8.953
24,9/21/2012,"1,261,158",0,61.25,4.203,139,8.953
24,9/28/2012,"1,259,278",0,58.86,4.158,139,8.953
24,10/5/2012,"1,416,721",0,60.35,4.151,139,8.693
24,10/12/2012,"1,416,301",0,51.64,4.186,139,8.693
24,10/19/2012,"1,255,415",0,52.59,4.153,139,8.693
24,10/26/2012,"1,307,182",0,55.16,4.071,139,8.693
25,2/5/2010,"677,232",0,21.1,2.784,204,8.187
25,2/12/2010,"583,364",1,19.64,2.773,204,8.187
25,2/19/2010,"676,261",0,24.16,2.745,204,8.187
25,2/26/2010,"628,517",0,29.16,2.754,204,8.187
25,3/5/2010,"665,750",0,29.45,2.777,204,8.187
25,3/12/2010,"660,620",0,40.05,2.818,205,8.187
25,3/19/2010,"659,796",0,45,2.844,204,8.187
25,3/26/2010,"696,688",0,45.84,2.854,204,8.187
25,4/2/2010,"822,486",0,47.2,2.85,204,7.856
25,4/9/2010,"712,648",0,61.36,2.869,204,7.856
25,4/16/2010,"715,312",0,52.16,2.899,204,7.856
25,4/23/2010,"694,532",0,46.12,2.902,204,7.856
25,4/30/2010,"706,924",0,50.97,2.921,204,7.856
25,5/7/2010,"724,469",0,63.67,2.966,204,7.856
25,5/14/2010,"698,074",0,50.27,2.982,204,7.856
25,5/21/2010,"704,113",0,57.17,2.958,204,7.856
25,5/28/2010,"792,443",0,69.31,2.899,204,7.856
25,6/4/2010,"764,155",0,69.22,2.847,204,7.856
25,6/11/2010,"737,163",0,63.68,2.809,205,7.856
25,6/18/2010,"780,445",0,69.56,2.78,205,7.856
25,6/25/2010,"737,569",0,72.17,2.808,205,7.856
25,7/2/2010,"759,408",0,66.42,2.815,204,7.527
25,7/9/2010,"719,591",0,75.24,2.793,204,7.527
25,7/16/2010,"726,998",0,73.43,2.783,204,7.527
25,7/23/2010,"665,291",0,75.37,2.771,204,7.527
25,7/30/2010,"682,124",0,71.99,2.781,205,7.527
25,8/6/2010,"699,464",0,71.79,2.784,205,7.527
25,8/13/2010,"686,072",0,72.73,2.805,205,7.527
25,8/20/2010,"724,500",0,71.81,2.779,205,7.527
25,8/27/2010,"711,462",0,67.15,2.755,205,7.527
25,9/3/2010,"685,700",0,71.17,2.715,205,7.527
25,9/10/2010,"655,812",1,61.14,2.699,205,7.527
25,9/17/2010,"628,990",0,60.13,2.706,205,7.527
25,9/24/2010,"607,819",0,65.06,2.713,205,7.527
25,10/1/2010,"658,640",0,57.56,2.707,205,7.484
25,10/8/2010,"674,284",0,48.46,2.764,205,7.484
25,10/15/2010,"616,095",0,54.09,2.868,205,7.484
25,10/22/2010,"661,644",0,46.73,2.917,205,7.484
25,10/29/2010,"674,458",0,55.72,2.921,205,7.484
25,11/5/2010,"696,315",0,38.8,2.917,205,7.484
25,11/12/2010,"713,250",0,40.68,2.931,205,7.484
25,11/19/2010,"718,057",0,42.72,3,205,7.484
25,11/26/2010,"1,115,241",1,43.43,3.039,205,7.484
25,12/3/2010,"885,573",0,32.41,3.046,205,7.484
25,12/10/2010,"964,729",0,22.65,3.109,205,7.484
25,12/17/2010,"1,047,708",0,21.6,3.14,205,7.484
25,12/24/2010,"1,295,391",0,22.94,3.141,205,7.484
25,12/31/2010,"623,093",1,25.89,3.179,205,7.484
25,1/7/2011,"558,795",0,29,3.193,205,7.343
25,1/14/2011,"572,361",0,18.3,3.205,205,7.343
25,1/21/2011,"568,094",0,23.21,3.229,205,7.343
25,1/28/2011,"600,449",0,18.92,3.237,205,7.343
25,2/4/2011,"639,830",0,23.94,3.231,206,7.343
25,2/11/2011,"615,667",1,21.18,3.239,206,7.343
25,2/18/2011,"634,637",0,38.42,3.245,206,7.343
25,2/25/2011,"570,816",0,28.36,3.274,207,7.343
25,3/4/2011,"640,912",0,31.59,3.433,207,7.343
25,3/11/2011,"599,828",0,36.73,3.582,207,7.343
25,3/18/2011,"603,394",0,40.94,3.631,207,7.343
25,3/25/2011,"616,324",0,38.51,3.625,208,7.343
25,4/1/2011,"618,378",0,28.5,3.638,208,7.287
25,4/8/2011,"648,606",0,42.11,3.72,208,7.287
25,4/15/2011,"674,562",0,51.43,3.821,208,7.287
25,4/22/2011,"756,588",0,45.87,3.892,208,7.287
25,4/29/2011,"649,245",0,58.43,3.962,209,7.287
25,5/6/2011,"659,447",0,49.5,4.046,209,7.287
25,5/13/2011,"684,783",0,60.1,4.066,209,7.287
25,5/20/2011,"677,971",0,56.56,4.062,209,7.287
25,5/27/2011,"718,374",0,67.18,3.985,209,7.287
25,6/3/2011,"737,552",0,70.69,3.922,208,7.287
25,6/10/2011,"740,260",0,71.45,3.881,208,7.287
25,6/17/2011,"717,373",0,63.58,3.842,208,7.287
25,6/24/2011,"699,270",0,70.71,3.804,208,7.287
25,7/1/2011,"706,207",0,66.61,3.748,208,7.274
25,7/8/2011,"698,530",0,71.64,3.711,208,7.274
25,7/15/2011,"680,510",0,72.67,3.76,209,7.274
25,7/22/2011,"670,855",0,78.1,3.811,209,7.274
25,7/29/2011,"668,391",0,74.72,3.829,209,7.274
25,8/5/2011,"679,706",0,74,3.842,209,7.274
25,8/12/2011,"667,130",0,70.93,3.812,209,7.274
25,8/19/2011,"688,959",0,68.09,3.747,209,7.274
25,8/26/2011,"726,423",0,66.8,3.704,209,7.274
25,9/2/2011,"699,779",0,67.2,3.703,209,7.274
25,9/9/2011,"673,248",1,67.51,3.738,209,7.274
25,9/16/2011,"628,720",0,62.05,3.742,209,7.274
25,9/23/2011,"620,886",0,60.28,3.711,209,7.274
25,9/30/2011,"639,160",0,60.7,3.645,210,7.274
25,10/7/2011,"671,523",0,50.82,3.583,210,7.082
25,10/14/2011,"646,915",0,58.95,3.541,210,7.082
25,10/21/2011,"690,676",0,50.22,3.57,211,7.082
25,10/28/2011,"724,444",0,46.28,3.569,211,7.082
25,11/4/2011,"718,394",0,40.88,3.551,211,7.082
25,11/11/2011,"719,235",0,44.81,3.53,211,7.082
25,11/18/2011,"728,526",0,46.41,3.53,211,7.082
25,11/25/2011,"1,116,211",1,43.49,3.492,211,7.082
25,12/2/2011,"878,315",0,42.85,3.452,212,7.082
25,12/9/2011,"916,446",0,38.69,3.415,212,7.082
25,12/16/2011,"997,502",0,33.09,3.413,212,7.082
25,12/23/2011,"1,290,533",0,36.56,3.389,212,7.082
25,12/30/2011,"683,665",1,32.42,3.389,212,7.082
25,1/6/2012,"636,419",0,30.23,3.422,213,6.961
25,1/13/2012,"614,764",0,34.6,3.513,213,6.961
25,1/20/2012,"594,745",0,23.87,3.533,213,6.961
25,1/27/2012,"589,554",0,32.24,3.567,213,6.961
25,2/3/2012,"642,776",0,34.98,3.617,213,6.961
25,2/10/2012,"658,984",1,32.47,3.64,213,6.961
25,2/17/2012,"654,088",0,32.23,3.695,213,6.961
25,2/24/2012,"613,501",0,35.51,3.739,213,6.961
25,3/2/2012,"643,156",0,36.01,3.816,214,6.961
25,3/9/2012,"643,712",0,37.44,3.848,214,6.961
25,3/16/2012,"638,204",0,50.64,3.862,214,6.961
25,3/23/2012,"672,832",0,62.7,3.9,214,6.961
25,3/30/2012,"684,349",0,47.92,3.953,214,6.961
25,4/6/2012,"791,357",0,44.73,3.996,214,7.139
25,4/13/2012,"658,692",0,42.46,4.044,214,7.139
25,4/20/2012,"661,566",0,57.1,4.027,214,7.139
25,4/27/2012,"655,157",0,44.2,4.004,214,7.139
25,5/4/2012,"696,422",0,58.76,3.951,214,7.139
25,5/11/2012,"739,866",0,59.21,3.889,215,7.139
25,5/18/2012,"717,207",0,58.21,3.848,215,7.139
25,5/25/2012,"783,371",0,67.69,3.798,215,7.139
25,6/1/2012,"694,766",0,69.54,3.742,215,7.139
25,6/8/2012,"730,254",0,58.48,3.689,215,7.139
25,6/15/2012,"753,861",0,68.34,3.62,215,7.139
25,6/22/2012,"721,602",0,73.52,3.564,215,7.139
25,6/29/2012,"718,891",0,69.84,3.506,215,7.139
25,7/6/2012,"753,386",0,75.52,3.475,215,7.28
25,7/13/2012,"714,094",0,73.87,3.523,215,7.28
25,7/20/2012,"685,677",0,74.32,3.567,215,7.28
25,7/27/2012,"659,110",0,72.98,3.647,215,7.28
25,8/3/2012,"709,725",0,72.08,3.654,215,7.28
25,8/10/2012,"710,497",0,71.93,3.722,215,7.28
25,8/17/2012,"728,468",0,66.99,3.807,215,7.28
25,8/24/2012,"756,528",0,64.53,3.834,215,7.28
25,8/31/2012,"714,829",0,68.55,3.867,215,7.28
25,9/7/2012,"671,483",1,72.79,3.911,215,7.28
25,9/14/2012,"657,242",0,60.9,3.948,215,7.28
25,9/21/2012,"664,745",0,57.6,4.038,216,7.28
25,9/28/2012,"683,301",0,54.52,3.997,216,7.28
25,10/5/2012,"699,537",0,57.58,3.985,216,7.293
25,10/12/2012,"697,317",0,43.74,4,216,7.293
25,10/19/2012,"685,532",0,51.93,3.969,216,7.293
25,10/26/2012,"688,941",0,56.69,3.882,216,7.293
26,2/5/2010,"1,034,119",0,9.55,2.788,132,8.488
26,2/12/2010,"1,015,684",1,18.14,2.771,132,8.488
26,2/19/2010,"999,349",0,22.62,2.747,132,8.488
26,2/26/2010,"855,385",0,27.32,2.753,132,8.488
26,3/5/2010,"1,005,670",0,28.6,2.766,132,8.488
26,3/12/2010,"963,382",0,31.1,2.805,132,8.488
26,3/19/2010,"903,367",0,35.34,2.834,132,8.488
26,3/26/2010,"893,613",0,35.26,2.831,132,8.488
26,4/2/2010,"1,029,849",0,36.53,2.826,132,8.512
26,4/9/2010,"1,022,294",0,50.13,2.849,132,8.512
26,4/16/2010,"905,548",0,36.6,2.885,132,8.512
26,4/23/2010,"881,931",0,39.68,2.895,132,8.512
26,4/30/2010,"904,504",0,40.56,2.935,132,8.512
26,5/7/2010,"1,074,480",0,54.72,2.981,132,8.512
26,5/14/2010,"972,664",0,39.08,2.983,132,8.512
26,5/21/2010,"986,765",0,50.81,2.961,132,8.512
26,5/28/2010,"1,069,852",0,61.65,2.906,132,8.512
26,6/4/2010,"1,003,203",0,58.46,2.857,132,8.512
26,6/11/2010,"1,073,863",0,51.62,2.83,132,8.512
26,6/18/2010,"1,001,287",0,53.62,2.805,132,8.512
26,6/25/2010,"976,242",0,63.78,2.81,132,8.512
26,7/2/2010,"1,078,455",0,58.9,2.815,133,8.445
26,7/9/2010,"1,122,357",0,71.08,2.806,133,8.445
26,7/16/2010,"1,028,152",0,67.66,2.796,133,8.445
26,7/23/2010,"971,616",0,65.4,2.784,133,8.445
26,7/30/2010,"1,005,324",0,63.79,2.792,133,8.445
26,8/6/2010,"1,125,330",0,62.93,2.792,133,8.445
26,8/13/2010,"1,011,938",0,61.58,2.81,133,8.445
26,8/20/2010,"1,007,385",0,62.68,2.796,133,8.445
26,8/27/2010,"977,323",0,57.23,2.77,133,8.445
26,9/3/2010,"1,037,550",0,66.93,2.735,133,8.445
26,9/10/2010,"1,042,226",1,54.82,2.717,133,8.445
26,9/17/2010,"923,474",0,50.08,2.716,133,8.445
26,9/24/2010,"868,636",0,52.47,2.718,133,8.445
26,10/1/2010,"923,222",0,57.8,2.717,133,8.149
26,10/8/2010,"1,001,070",0,46.81,2.776,133,8.149
26,10/15/2010,"937,957",0,39.93,2.878,133,8.149
26,10/22/2010,"916,523",0,36.13,2.919,133,8.149
26,10/29/2010,"895,070",0,40.3,2.938,133,8.149
26,11/5/2010,"970,225",0,30.51,2.938,133,8.149
26,11/12/2010,"971,193",0,37.51,2.961,133,8.149
26,11/19/2010,"901,973",0,36.73,3.03,133,8.149
26,11/26/2010,"1,286,834",1,28.11,3.07,133,8.149
26,12/3/2010,"1,016,144",0,27.73,3.065,133,8.149
26,12/10/2010,"1,149,612",0,16.6,3.132,133,8.149
26,12/17/2010,"1,196,813",0,20.61,3.139,133,8.149
26,12/24/2010,"1,573,982",0,21.81,3.15,133,8.149
26,12/31/2010,"877,268",1,18.73,3.177,133,8.149
26,1/7/2011,"938,149",0,21.13,3.193,133,7.907
26,1/14/2011,"812,323",0,16.7,3.215,133,7.907
26,1/21/2011,"809,833",0,12.98,3.232,133,7.907
26,1/28/2011,"817,485",0,5.54,3.243,133,7.907
26,2/4/2011,"911,807",0,11.17,3.24,133,7.907
26,2/11/2011,"1,010,711",1,15.12,3.255,133,7.907
26,2/18/2011,"981,978",0,19.63,3.263,133,7.907
26,2/25/2011,"910,298",0,16.3,3.281,133,7.907
26,3/4/2011,"945,643",0,14.31,3.437,134,7.907
26,3/11/2011,"946,615",0,28.13,3.6,134,7.907
26,3/18/2011,"887,426",0,31.76,3.634,134,7.907
26,3/25/2011,"866,567",0,22.99,3.624,134,7.907
26,4/1/2011,"849,232",0,22.99,3.638,134,7.818
26,4/8/2011,"985,230",0,29.09,3.72,134,7.818
26,4/15/2011,"863,266",0,39.46,3.823,134,7.818
26,4/22/2011,"921,701",0,33.81,3.919,134,7.818
26,4/29/2011,"873,450",0,47.17,3.988,134,7.818
26,5/6/2011,"1,024,778",0,45,4.078,135,7.818
26,5/13/2011,"941,009",0,48.2,4.095,135,7.818
26,5/20/2011,"938,335",0,48.86,4.101,135,7.818
26,5/27/2011,"996,724",0,56.74,4.034,135,7.818
26,6/3/2011,"1,054,454",0,60.49,3.973,135,7.818
26,6/10/2011,"1,094,059",0,59.85,3.924,135,7.818
26,6/17/2011,"981,646",0,54.5,3.873,135,7.818
26,6/24/2011,"997,475",0,56.94,3.851,135,7.818
26,7/1/2011,"1,070,119",0,59.89,3.815,135,7.767
26,7/8/2011,"1,133,807",0,63.34,3.784,136,7.767
26,7/15/2011,"1,021,535",0,64.43,3.827,136,7.767
26,7/22/2011,"1,017,868",0,69.52,3.882,136,7.767
26,7/29/2011,"1,005,361",0,63.32,3.898,136,7.767
26,8/5/2011,"1,107,552",0,63.16,3.903,136,7.767
26,8/12/2011,"1,087,645",0,62.99,3.88,136,7.767
26,8/19/2011,"1,021,767",0,60.58,3.82,136,7.767
26,8/26/2011,"1,064,618",0,61.1,3.796,136,7.767
26,9/2/2011,"1,040,143",0,59.67,3.784,136,7.767
26,9/9/2011,"1,069,711",1,60.98,3.809,136,7.767
26,9/16/2011,"951,570",0,55.19,3.809,136,7.767
26,9/23/2011,"923,645",0,50.72,3.758,136,7.767
26,9/30/2011,"959,340",0,59.42,3.684,136,7.767
26,10/7/2011,"1,130,023",0,46.84,3.633,136,7.598
26,10/14/2011,"987,886",0,53.91,3.583,137,7.598
26,10/21/2011,"974,907",0,45.23,3.618,137,7.598
26,10/28/2011,"972,257",0,35.06,3.604,136,7.598
26,11/4/2011,"988,951",0,31.7,3.586,136,7.598
26,11/11/2011,"1,077,640",0,40.08,3.57,136,7.598
26,11/18/2011,"946,092",0,37.78,3.571,136,7.598
26,11/25/2011,"1,282,320",1,31.07,3.536,136,7.598
26,12/2/2011,"1,012,498",0,36.74,3.501,136,7.598
26,12/9/2011,"1,148,987",0,34.24,3.47,137,7.598
26,12/16/2011,"1,204,808",0,28.24,3.445,137,7.598
26,12/23/2011,"1,515,175",0,22.53,3.413,137,7.598
26,12/30/2011,"972,834",1,18.8,3.402,137,7.598
26,1/6/2012,"971,558",0,22.94,3.439,137,7.467
26,1/13/2012,"836,306",0,25.55,3.523,137,7.467
26,1/20/2012,"838,752",0,15.22,3.542,137,7.467
26,1/27/2012,"820,060",0,24.16,3.568,137,7.467
26,2/3/2012,"939,158",0,25.24,3.633,137,7.467
26,2/10/2012,"1,081,006",1,23.89,3.655,137,7.467
26,2/17/2012,"965,789",0,23.9,3.703,137,7.467
26,2/24/2012,"917,924",0,28.06,3.751,137,7.467
26,3/2/2012,"955,642",0,22.49,3.827,137,7.467
26,3/9/2012,"1,028,569",0,29.03,3.876,138,7.467
26,3/16/2012,"919,503",0,35.06,3.867,138,7.467
26,3/23/2012,"874,791",0,49.97,3.889,138,7.467
26,3/30/2012,"922,018",0,33.33,3.921,138,7.467
26,4/6/2012,"1,116,829",0,33.35,3.957,138,7.489
26,4/13/2012,"889,670",0,36.9,4.025,138,7.489
26,4/20/2012,"923,600",0,50.81,4.046,138,7.489
26,4/27/2012,"911,969",0,43.6,4.023,138,7.489
26,5/4/2012,"946,573",0,40.29,3.991,138,7.489
26,5/11/2012,"1,062,549",0,47.11,3.947,138,7.489
26,5/18/2012,"978,083",0,52.55,3.899,138,7.489
26,5/25/2012,"1,067,311",0,58.2,3.85,138,7.489
26,6/1/2012,"1,015,853",0,58.51,3.798,138,7.489
26,6/8/2012,"1,106,177",0,49.43,3.746,138,7.489
26,6/15/2012,"1,029,248",0,57.84,3.683,138,7.489
26,6/22/2012,"1,056,283",0,63.04,3.629,138,7.489
26,6/29/2012,"1,051,190",0,60.71,3.577,138,7.489
26,7/6/2012,"1,180,471",0,64.94,3.538,138,7.405
26,7/13/2012,"1,063,150",0,64.47,3.561,138,7.405
26,7/20/2012,"1,049,626",0,66.75,3.61,138,7.405
26,7/27/2012,"1,031,745",0,64.12,3.701,138,7.405
26,8/3/2012,"1,090,915",0,65.6,3.698,138,7.405
26,8/10/2012,"1,121,477",0,67.01,3.772,138,7.405
26,8/17/2012,"1,068,293",0,65.54,3.84,138,7.405
26,8/24/2012,"1,022,704",0,62.08,3.874,138,7.405
26,8/31/2012,"1,053,496",0,63.69,3.884,138,7.405
26,9/7/2012,"1,081,874",1,61.58,3.921,138,7.405
26,9/14/2012,"986,132",0,57.69,3.988,139,7.405
26,9/21/2012,"961,084",0,52.68,4.056,139,7.405
